Date,Total Balance,Cash Balance,Account Balance,Amount,Payment Method,Shop/Person,Location,Description,Category,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Start Date,End Date,Hours,Net Pay,Payslip,Unnamed: 19,Start Date.1,End Date.1,Rent,Paid/ Unpaid
21-Oct-2024,4340.21,270,4070.21,-3.4,Card,Tesco,Tesco Superstore,Club zero,Impulsive Food,,,,,,,,,,,,,,
22-Oct-2024,4336.97,270,4066.97,-3.24,Card,Mr Price,MrPRICE Cork City,Sweets,Impulsive Food,,,,,,,,,,,,,,
22-Oct-2024,4341.97,275,4066.97,5.0,Cash,Denis,,Money for radio earpice,Denis,,,,,,,,,,,,,,
22-Oct-2024,4333.78,275,4058.78,-8.19,Card,Lidl,Lidl,Food,Food,,,,,,,,,,,,,,
23-Oct-2024,4311.02,275,4036.02,-22.76,Card,Lidl,Lidl,Food,Food,,,,,,,,,,,,,,
23-Oct-2024,4321.02,285,4036.02,10.0,Cash,Sheila,,Wanted food from lidl,Sheila,,,,,,,,,,,,,,
25-Oct-2024,4557.69,285,4272.69,236.67,Bank Transfer,Voodoo,Voodoo Rooms,Wages,Income,,,,,,,,,,,,,,
25-Oct-2024,4543.86,285,4258.86,-13.83,Card,Lidl,Lidl,Food,Food,,,,,,,,,,,,,,
25-Oct-2024,4541.86,285,4256.86,-2.0,Card,Euro Giant,"EuroGiant, Oliver Plunkett St., Cork.",Water,Impulsive Food,,,,,,,,,,,,,,
26-Oct-2024,4641.86,385,4256.86,100.0,Cash,Dadsie,,Took down wall Quinlanns,Dadsie,,,,,,,,,,,,,,
27-Oct-2024,4638.66,385,4253.66,-3.2,Card,Centra,Centra,Monster,Impulsive Food,,,,,,,,,,,,,,
28-Oct-2024,4619.46,385,4234.46,-19.2,Card,Lidl,Lidl,Food,Food,,,,,,,,,,,,,,
29-Oct-2024,4604.13,385,4219.13,-15.33,Card,Lidl,Lidl,Food,Food,,,,,,,,,,,,,,
29-Oct-2024,4600.14,385,4215.14,-3.99,Card,Lidl,Lidl,Food,Impulsive Food,,,,,,,,,,,,,,
30-Oct-2024,4593.86,385,4208.86,-6.28,Card,Lidl,Lidl,Food,Food,,,,,,,,,,,,,,
30-Oct-2024,4588.37,385,4203.37,-5.49,Card,Lidl,Lidl,Food,Impulsive Food,,,,,,,,,,,,,,
31-Oct-2024,4571.11,385,4186.11,-17.26,Card,Lidl,Lidl,Food,Food,,,,,,,,,,,,,,
27-Oct-2024,4560.31,385,4175.31,-10.8,Card,Wok N Roll,Wok'n'Roll Grand Parade,Spice Bag,Impulsive Food,,,,,,,,,,,,,,
27-Oct-2024,4557.16,385,4172.16,-3.15,Card,Centra,Centra,Monster,Impulsive Food,,,,,,,,,,,,,,
1-Nov-2024,4896.83,385,4511.83,339.67,Bank Transfer,Voodoo,Voodoo Rooms,Wages,Income,,,,,,,,,,,,,,
1-Nov-2024,5136.83,625,4511.83,240.0,Cash,,Popes Quay,Found money,Income,,,,,,,,,,,,,,
1-Nov-2024,5129.06,625,4504.06,-7.77,Card,Lidl,Lidl,Food,Food,,,,,,,,,,,,,,
1-Nov-2024,5126.18,625,4501.18,-2.88,Card,Lidl,Lidl,Food,Impulsive Food,,,,,,,,,,,,,,
1-Nov-2024,5091.18,625,4466.18,-35.0,Card,FlyeFIt,FLYEfit,Denis Membership,Denis,,,,,,,,,,,,,,
2-Nov-2024,5191.18,725,4466.18,100.0,Cash,Dadsie,,Took down chimney + opened window.,Dadsie,,,,,,,,,,,,,,
2-Nov-2024,5183.75,725,4458.75,-7.43,Card,Lidl,Lidl Kanturk,"Cookie, Tayto, Milk",Impulsive Food,,,,,,,,,,,,,,
3-Nov-2024,5087.0,725,4362.0,-96.75,Card,Maxol,Hannon’s Mace/Maxol,Petrol,Petrol,,,,,,,,,,,,,,
4-Nov-2024,5082.85,725,4357.85,-4.15,Card,Daybreak,Daybreak,Monster + chewing gum,Impulsive Food,,,,,,,,,,,,,,
4-Nov-2024,5081.06,725,4356.06,-1.79,Card,Mr Price,MrPRICE Cork City,M&M,Impulsive Food,,,,,,,,,,,,,,
4-Nov-2024,5065.22,725,4340.22,-15.84,Card,Lidl,Lidl,Food,Food,,,,,,,,,,,,,,
5-Nov-2024,5056.97,725,4331.97,-8.25,Card,Tesco,Tesco Superstore,Food,Food,,,,,,,,,,,,,,
5-Nov-2024,5156.97,725,4431.97,100.0,Bank Transfer,Mumsie,,Powerhosed Knocktoosh,Mumsie,,,,,,,,,,,,,,
5-Nov-2024,5154.02,725,4429.02,-2.95,Card,Daybreak,Daybreak,Monster,Impulsive Food,,,,,,,,,,,,,,
5-Nov-2024,5164.02,735,4429.02,10.0,Cash,Sheila,,Food from Lidl,Sheila,,,,,,,,,,,,,,
5-Nov-2024,5162.03,735,4427.03,-1.99,Card,Mr Price,MrPRICE Cork City,Aero Balls,Impulsive Food,,,,,,,,,,,,,,
5-Nov-2024,5140.98,735,4405.98,-21.05,Card,Lidl,Lidl,Food,Food,,,,,,,,,,,,,,
5-Nov-2024,5130.98,735,4395.98,-10.0,Card,PayPal,,Adding money to paypal account,Personal Development,,,,,,,,,,,,,,
6-Nov-2024,5128.69,735,4393.69,-2.29,Card,Mr Price,MrPRICE Cork City,Popcorn,Impulsive Food,,,,,,,,,,,,,,
6-Nov-2024,4778.69,735,4043.69,-350.0,Card,Liam Greensdale,P51 FXN8,"Xbox series X, Elite controller, Headphones",Entertainment,,,,,,,,,,,,,,
6-Nov-2024,4768.73,735,4033.73,-9.96,Card,Lidl,Lidl,Food,Food,,,,,,,,,,,,,,
7-Nov-2024,4767.74,735,4032.74,-0.99,Card,Mr Price,MrPRICE Cork City,Sweets,Impulsive Food,,,,,,,,,,,,,,
8-Nov-2024,4994.56,735,4259.56,226.82,Card,Voodoo,Voodoo Rooms,Wages,Income,,,,,,,,,,,,,,
8-Nov-2024,4981.06,735,4246.06,-13.5,Card,Wok N Roll,Wok'n'Roll Grand Parade,Spice bag,Impulsive Food,,,,,,,,,,,,,,
8-Nov-2024,4976.86,735,4241.86,-4.2,Card,Wok N Roll,Wok'n'Roll Grand Parade,Monster,Impulsive Food,,,,,,,,,,,,,,
8-Nov-2024,4962.69,735,4227.69,-14.17,Card,Lidl,Lidl,Food,Food,,,,,,,,,,,,,,
8-Nov-2024,4954.81,735,4219.81,-7.88,Card,Chemist Warehouse,Chemist Warehouse Cornmarket,"Mouth wash, nail file",Personal,,,,,,,,,,,,,,
8-Nov-2024,4949.51,735,4214.51,-5.3,Card,Daybreak,Daybreak,2 monsters,Impulsive Food,,,,,,,,,,,,,,
9-Nov-2024,4933.13,735,4198.13,-16.38,Card,Lidl,Lidl Kanturk,Food,Food Non-Personal,,,,,,,,,,,,,,
9-Nov-2024,4930.28,735,4195.28,-2.85,Card,Supervalu,Twohig's SuperValu Kanturk,Pepsi Max,Food Non-Personal,,,,,,,,,,,,,,
10-Nov-2024,4912.23,735,4177.23,-18.05,Card,Lidl,Lidl,Food,Food,,,,,,,,,,,,,,
10-Nov-2024,4905.64,735,4170.64,-6.59,Card,Mr Price,MrPRICE Cork City,4 pack monster,Impulsive Food,,,,,,,,,,,,,,
10-Nov-2024,4887.64,735,4152.64,-18.0,Card,Yuan Ming Yuan,Yuan Ming Yuan,Chinese,Impulsive Food,,,,,,,,,,,,,,
11-Nov-2024,4880.94,735,4145.94,-6.7,Card,Tesco,Tesco Superstore,"Popcorn, dilutable",Food,,,,,,,,,,,,,,
11-Nov-2024,4840.94,735,4105.94,-40.0,Card,Cork City Council,,"Parking fine, parking in loading bay",Fine,,,,,,,,,,,,,,
11-Nov-2024,4940.94,735,4205.94,100.0,Card,Mumsie,,Helped knockskehy,Mumsie,,,,,,,,,,,,,,
12-Nov-2024,4938.05,735,4203.05,-2.89,Card,Lidl,Lidl,Ice-cream,Impulsive Food,,,,,,,,,,,,,,
13-Nov-2024,4918.84,735,4183.84,-19.21,Card,Lidl,Lidl,Food,Food,,,,,,,,,,,,,,
13-Nov-2024,4728.84,735,3993.84,-190.0,Card,Fitzgerald Insurance,Fitzgerald Insurances,"Premium went up, changing address",Car Maintenance,,,,,,,,,,,,,,
13-Nov-2024,4726.84,735,3991.84,-2.0,Card,Internet cafe,Internet Cafe Cork City,printed 4 sheets,Car Maintenance,,,,,,,,,,,,,,
13-Nov-2024,4716.84,735,3981.84,-10.0,Card,Cork Park By Phone,,"Top up, pay for parking",Parking Fees,,,,,,,,,,,,,,
13-Nov-2024,4676.84,735,3941.84,-40.0,Card,Cork City Council,,No Valid Disk parking fine,Fine,,,,,,,,,,,,,,
14-Nov-2024,4663.74,735,3928.74,-13.1,Card,Lidl,Lidl,Food,Food,,,,,,,,,,,,,,
14-Nov-2024,4602.96,735,3867.96,-60.78,Card,Maxol,Hannon’s Mace/Maxol,Petrol,Petrol,,,,,,,,,,,,,,
14-Nov-2024,4587.96,735,3852.96,-15.0,Card,Cork Park By Phone,,"Top up, pay for parking",Parking Fees,,,,,,,,,,,,,,
14-Nov-2024,4585.07,735,3850.07,-2.89,Card,Lidl,Lidl,Ice-cream,Impulsive Food,,,,,,,,,,,,,,
15-Nov-2024,4577.45,735,3842.45,-7.62,Card,Lidl,Lidl,Food,Food,,,,,,,,,,,,,,
15-Nov-2024,4562.45,735,3827.45,-15.0,Card,Denis,,Ordering posters,Denis,,,,,,,,,,,,,,
15-Nov-2024,4679.61,735,3944.61,117.16,Card,Voodoo,Voodoo Rooms,Wages,Income,,,,,,,,,,,,,,
15-Nov-2024,4694.61,750,3944.61,15.0,Cash,Denis,,Money for posters,Denis,,,,,,,,,,,,,,
16-Nov-2024,4687.88,750,3937.88,-6.73,Card,Lidl,Lidl Kanturk,Food,Food Non-Personal,,,,,,,,,,,,,,
16-Nov-2024,4677.88,750,3927.88,-10.0,Card,Supervalu,Twohig's SuperValu Kanturk,"Pringles, Pepsi Max",Food Non-Personal,,,,,,,,,,,,,,
17-Nov-2024,4665.43,750,3915.43,-12.45,Card,Tesco,Tesco Superstore,"Monster, Mi Wadi",Food,,,,,,,,,,,,,,
17-Nov-2024,4629.96,750,3879.96,-35.47,Card,Lidl,Lidl,Food,Food,,,,,,,,,,,,,,
18-Nov-2024,4583.36,750,3833.36,-46.6,Card,Topstep,,Account Fee,Trading,,,,,,,,,,,,,,
18-Nov-2024,4582.43,750,3832.43,-0.93,Bank Transfer,,,,BOI Fees,,,,,,,,,,,,,,
18-Nov-2024,4547.87,750,3797.87,-34.56,Card,Denis,,Ordered Coat from Temu,Denis,,,,,,,,,,,,,,
18-Nov-2024,4540.89,750,3790.89,-6.98,Card,Costcu,Costcutter,"Tayto's, Pepsi Max",Impulsive Food,,,,,,,,,,,,,,
19-Nov-2024,4534.08,750,3784.08,-6.81,Card,Lidl,Lidl,Food,Food,,,,,,,,,,,,,,
19-Nov-2024,4529.09,750,3779.09,-4.99,Card,Mr Price ,MrPRICE Cork City,Pens,Personal Development,,,,,,,,,,,,,,
19-Nov-2024,4589.09,750,3839.09,60.0,Bank Transfer,Sheila,,Money for pat,Null,,,,,,,,,,,,,,
19-Nov-2024,4499.09,750,3749.09,-90.0,Card,ATM,Bank of Ireland ATM,"Rent for Pat, €30 for me, €60 for Sheila",Null,,,,,,,,,,,,,,
19-Nov-2024,4529.09,780,3749.09,30.0,Cash,From ATM,,Adding the money from account to cash side,Null,,,,,,,,,,,,,,
15-Nov-2024,3869.09,120,3749.09,-660.0,Cash,Pat,,€60 each week from 01/09 - 16/11 = 11 weeks,Rent,,,,,,,,,,,,,,
19-Nov-2024,3861.84,120,3741.84,-7.25,Card,Lidl,Lidl,Food,Food,,,,,,,,,,,,,,
20-Nov-2024,3855.44,120,3735.44,-6.4,Card,Lidl,Lidl,Food,Food,,,,,,,,,,,,,,
20-Nov-2024,3735.44,0,3735.44,-120.0,Cash,Pat,,"€60 each week, 17/11 - 30/11 = 2 weeks",Rent,,,,,,,,,,,,,,
20-Nov-2024,3728.65,0,3728.65,-6.79,Card,Lidl,Lidl,Food,Food,,,,,,,,,,,,,,
21-Nov-2024,3710.8,0,3710.8,-17.85,Card,Lidl,Lidl,Food,Food,,,,,,,,,,,,,,
22-Nov-2024,3837.33,0,3837.33,126.53,Bank Transfer,Voodoo,Voodoo Rooms,Wages,Income,,,,,,,,,,,,,,
22-Nov-2024,3815.86,0,3815.86,-21.47,Card,Lidl,Lidl,Food,Food,,,,,,,,,,,,,,
23-Nov-2024,3811.46,0,3811.46,-4.4,Card,Irish Rail,,Paying for train ticket,Transport,,,,,,,,,,,,,,
24-Nov-2024,3782.78,0,3782.78,-28.68,Card,Lidl,Lidl,Food,Food,,,,,,,,,,,,,,
24-Nov-2024,3882.78,0,3882.78,100.0,Bank Transfer,Mumsie,,Money,Mumsie,,,,,,,,,,,,,,
25-Nov-2024,3878.55,0,3878.55,-4.23,Card,Mr Price ,MrPRICE Cork City,"Popcorn, monster",Impulsive Food,,,,,,,,,,,,,,
25-Nov-2024,3864.41,0,3864.41,-14.14,Card,Tesco,Tesco Superstore,Sweets,Impulsive Food,,,,,,,,,,,,,,
26-Nov-2024,3838.92,0,3838.92,-25.49,Card,Lidl,Lidl,Food,Food,,,,,,,,,,,,,,
26-Nov-2024,3834.44,0,3834.44,-4.48,Card,Lidl,Lidl,"Paper towel, Neo",Household,,,,,,,,,,,,,,
27-Nov-2024,3816.44,0,3816.44,-18.0,Card,Penneys,Penneys,"Hat,Slippers, Socks",Clothes,,,,,,,,,,,,,,
29-Nov-2024,4028.43,0,4028.43,211.99,Bank Transfer,Voodoo,Voodoo Rooms,Wages,Income,,,,,,,,,,,,,,
29-Nov-2024,4018.43,0,4018.43,-10.0,Card,Trading212,,€10 in S&P 500,Investing,,,,,,,,,,,,,,
29-Nov-2024,4016.64,0,4016.64,-1.79,Card,Mr Price ,MrPRICE Cork City,Mentos Sweets,Impulsive Food,,,,,,,,,,,,,,
30-Nov-2024,3993.16,0,3993.16,-23.48,Card,Lidl,Lidl,Food,Food,,,,,,,,,,,,,,
1-Dec-2024,3958.16,0,3958.16,-35.0,Card,Flyefit,FLYEfit,Denis Membership,Denis,,,,,,,,,,,,,,
1-Dec-2024,3956.17,0,3956.17,-1.99,Card,Mr Price ,MrPRICE Cork City,Sour Patch Kids,Impulsive Food,,,,,,,,,,,,,,
1-Dec-2024,3952.44,0,3952.44,-3.73,Card,Lidl,Lidl,"Icecream, sparkling water",Impulsive Food,,,,,,,,,,,,,,
27-Nov-2024,3932.44,0,3932.44,-20.0,Card,BOI ATM,Bank of Ireland,Money for USB type C to HDMI cable,Personal,,,,,,,,,,,,,,
2-Dec-2024,3832.44,0,3832.44,-100.0,Card,Pre Pay Power,,Electricity Denis,Denis,,,,,,,,,,,,,,
2-Dec-2024,3799.22,0,3799.22,-33.22,Card,Fx Replay,,1 month subscription,Trading,,,,,,,,,,,,,,
2-Dec-2024,3797.23,0,3797.23,-1.99,Card,Mr Price ,MrPRICE Cork City,Sour Patch Kids,Impulsive Food,,,,,,,,,,,,,,
2-Dec-2024,3789.74,0,3789.74,-7.49,Card,Lidl,Lidl,"Milk, Rashers and ice-cream",Food,,,,,,,,,,,,,,
3-Dec-2024,3789.08,0,3789.08,-0.66,Bank Transfer,,,,BOI Fees,,,,,,,,,,,,,,
3-Dec-2024,3772.27,0,3772.27,-16.81,Card,Lidl,Lidl,Food,Food,,,,,,,,,,,,,,
3-Dec-2024,3767.54,0,3767.54,-4.73,Card,Mr Price,MrPRICE Cork City,"Sour Patch Kids, Mi Wadi",Food,,,,,,,,,,,,,,
3-Dec-2024,3765.25,0,3765.25,-2.29,Card,Mr Price,MrPRICE Cork City,Boost Bars,Impulsive Food,,,,,,,,,,,,,,
4-Dec-2024,3750.9,0,3750.9,-14.35,Card,Supervalu,Twohig's SuperValu Kanturk,"Doritos, 4 Monster, Chiken Roll",Impulsive Food,,,,,,,,,,,,,,
4-Dec-2024,3744.42,0,3744.42,-6.48,Card,Lidl,Lidl,"Ice burgers, jaffa cakes",Impulsive Food,,,,,,,,,,,,,,
5-Dec-2024,3742.63,0,3742.63,-1.79,Card,Lidl,Lidl,bannanas,Food,,,,,,,,,,,,,,
5-Dec-2024,3737.95,0,3737.95,-4.68,Card,Lidl,Lidl,"Rashers, Noodles",Sheila,,,,,,,,,,,,,,
5-Dec-2024,3837.95,0,3837.95,100.0,Bank Transfer,Mumsie,,Best Boy,Mumsie,,,,,,,,,,,,,,
6-Dec-2024,3902.78,0,3902.78,64.83,Bank Transfer,Voodoo,Voodoo Rooms,Wages,Income,,,,,,,,,,,,,,
6-Dec-2024,3883.45,0,3883.45,-19.33,Card,Lidl,Lidl,Food,Food,,,,,,,,,,,,,,
6-Dec-2024,3873.45,0,3873.45,-10.0,Card,Trading212,,€10 S&P 500,Investing,,,,,,,,,,,,,,
6-Dec-2024,3871.95,0,3871.95,-1.5,Card,Tesco,Tesco Superstore,WIspa,Impulsive Food,,,,,,,,,,,,,,
7-Dec-2024,3851.95,0,3851.95,-20.0,Card,City Barbers,City barbers,Haircut,Personal,,,,,,,,,,,,,,
7-Dec-2024,3841.88,0,3841.88,-10.07,Card,Mr Price,MrPRICE Cork City,"Sour Patch Kids, 4 monster, aero bar",Impulsive Food,,,,,,,,,,,,,,
7-Dec-2024,3796.89,0,3796.89,-44.99,Card,YoungLA,,Denis T-shirt,Denis,,,,,,,,,,,,,,
8-Dec-2024,3794.19,0,3794.19,-2.7,Card,CUH,CUH Occupational Health Department,Parking,Parking Fees,,,,,,,,,,,,,,
8-Dec-2024,3781.79,0,3781.79,-12.4,Card,Circle K,Circle K EXPRESS Mallow,"Sweets, boost bars, mango loco, pepsi max",Impulsive Food,,,,,,,,,,,,,,
9-Dec-2024,3777.01,0,3777.01,-4.78,Card,Lidl,Lidl,"Ice-cream, chocolate muffins",Impulsive Food,,,,,,,,,,,,,,
10-Dec-2024,3775.02,0,3775.02,-1.99,Card,Mr Price,MrPRICE Cork City,Rolo Sweets,Impulsive Food,,,,,,,,,,,,,,
10-Dec-2024,3759.37,0,3759.37,-15.65,Card,Lidl,Lidl,Food,Food,,,,,,,,,,,,,,
8-Dec-2024,3774.37,15,3759.37,15.0,Cash,Dadise,Dinos,Change from meal,Dadsie,,,,,,,,,,,,,,
11-Dec-2024,3769.37,10,3759.37,-5.0,Cash,Sheila,,Drank Monster + Eat Food,Sheila,,,,,,,,,,,,,,
11-Dec-2024,3767.38,10,3757.38,-1.99,Card,Mr Price,MrPRICE Cork City,Aero Sweets,Impulsive Food,,,,,,,,,,,,,,
11-Dec-2024,3755.72,10,3745.72,-11.66,Card,Lidl,Lidl,"Muffins, ice-cream, pan de chocolate, peach water",Impulsive Food,,,,,,,,,,,,,,
13-Dec-2024,3821.33,10,3811.33,65.61,Bank Transfer,Voodoo,Voodoo Rooms,Wages,Income,,,,,,,,,,,,,,
13-Dec-2024,4021.33,210,3811.33,200.0,Cash,Mumsie,,Worked Thursday + Friday,Mumsie,,,,,,,,,,,,,,
14-Dec-2024,3997.72,210,3787.72,-23.61,Card,Lidl,Lidl,Food,Food,,,,,,,,,,,,,,
14-Dec-2024,3995.98,210,3785.98,-1.74,Card,Mr Price,MrPRICE Cork City,Flavoured water,Impulsive Food,,,,,,,,,,,,,,
15-Dec-2024,3994.73,210,3784.73,-1.25,Card,Mr Price,MrPRICE Cork City,Haribo Sweets,Impulsive Food,,,,,,,,,,,,,,
15-Dec-2024,3990.34,210,3780.34,-4.39,Card,Lidl,Lidl,"Pan de chocolate, Cranberry Juice",Impulsive Food,,,,,,,,,,,,,,
16-Dec-2024,3943.46,210,3733.46,-46.88,Card,TopStep,,Account Fee,Trading,,,,,,,,,,,,,,
16-Dec-2024,3939.07,210,3729.07,-4.39,Card,Lidl,Lidl,"Pain Au Chocolat * 3, Cranberry Juice",Impulsive Food,,,,,,,,,,,,,,
16-Dec-2024,3929.07,210,3719.07,-10.0,Card,Trading212,,€10 S&P 500,Investing,,,,,,,,,,,,,,
17-Dec-2024,3925.29,210,3715.29,-3.78,Card,Lidl,Lidl,Food,Impulsive Food,,,,,,,,,,,,,,
18-Dec-2024,3924.04,210,3714.04,-1.25,Card,Mr Price,MrPRICE Cork City,Skittles,Impulsive Food,,,,,,,,,,,,,,
18-Dec-2024,3919.26,210,3709.26,-4.78,Card,Lidl,Lidl,Food,Impulsive Food,,,,,,,,,,,,,,
18-Dec-2024,3890.41,210,3680.41,-28.85,Card,Lidl,Lidl,Food,Food,,,,,,,,,,,,,,
20-Dec-2024,3895.41,215,3680.41,5.0,Cash,,Knockskehy,Found money,Income,,,,,,,,,,,,,,
20-Dec-2024,4095.41,415,3680.41,200.0,Cash,Mumsie,Knockskehy,Powerhose yard,Mumsie,,,,,,,,,,,,,,
20-Dec-2024,4238.82,415,3823.82,143.41,Bank Transfer,Voodoo,Voodoo Rooms,Wages,Income,,,,,,,,,,,,,,
21-Dec-2024,4218.18,415,3803.18,-20.64,Card,Lidl,Lidl,Food,Food,,,,,,,,,,,,,,
21-Dec-2024,4168.18,415,3753.18,-50.0,Card,Pre Pay power,,Denis electricity,Denis,,,,,,,,,,,,,,
16-Dec-2024,4147.36,415,3732.36,-20.82,Card,Lidl,Lidl,Food,Food,,,,,,,,,,,,,,
16-Dec-2024,4146.42,415,3731.42,-0.94,Bank Transfer,,,,BOI Fees,,,,,,,,,,,,,,
22-Dec-2024,4137.49,415,3722.49,-8.93,Card,Lidl,Lidl,Food,Food,,,,,,,,,,,,,,
22-Dec-2024,4135.55,415,3720.55,-1.94,Card,Mr Price,MrPRICE Cork City,Sweets,Impulsive Food,,,,,,,,,,,,,,
23-Dec-2024,4128.77,415,3713.77,-6.78,Card,Lidl,Lidl,Food,Food,,,,,,,,,,,,,,
23-Dec-2024,4126.48,415,3711.48,-2.29,Card,Mr Price,MrPRICE Cork City,Boost Bars,Impulsive Food,,,,,,,,,,,,,,
24-Dec-2024,4370.54,415,3955.54,244.06,Bank Transfer,Voodoo,Voodoo Rooms,Wages,Income,,,,,,,,,,,,,,
24-Dec-2024,4356.38,415,3941.38,-14.16,Card,Wok N Roll,Wok'n'Roll Grand Parade,Spice bag,Impulsive Food,,,,,,,,,,,,,,
24-Dec-2024,4354.09,415,3939.09,-2.29,Card,Mr Price,MrPRICE Cork City,Boost Bars,Impulsive Food,,,,,,,,,,,,,,
24-Dec-2024,4350.31,415,3935.31,-3.78,Card,Lidl,Lidl,Cereal + Cranberry Juice,Impulsive Food,,,,,,,,,,,,,,
24-Dec-2024,4141.27,415,3726.27,-209.04,Card,Tesco,Tesco Superstore,Christmas Food,Food Non-Personal,,,,,,,,,,,,,,
24-Dec-2024,4131.4,415,3716.4,-9.87,Card,Lidl,Lidl Kanturk,Trifale Sponge,Food Non-Personal,,,,,,,,,,,,,,
26-Dec-2024,4331.4,615,3716.4,200.0,Cash,Dadsie,Knockskehy,Christmas Present,Dadsie,,,,,,,,,,,,,,
26-Dec-2024,4531.4,815,3716.4,200.0,Cash,Denis,Knockskehy,Money Owed 100 left,Denis,,,,,,,,,,,,,,
26-Dec-2024,4736.4,1020,3716.4,205.0,Cash,Mumsie,Knockskehy,Money for Food,Mumsie,,,,,,,,,,,,,,
27-Dec-2024,4725.64,1020,3705.64,-10.76,Card,Lidl,Lidl,Food,Food,,,,,,,,,,,,,,
27-Dec-2024,4705.64,1020,3685.64,-20.0,Card,Trading212,,€20 S&P 500,Investing,,,,,,,,,,,,,,
27-Dec-2024,4650.64,1020,3630.64,-55.0,Card,NCT,,Payed for NCT,Car Maintenance,,,,,,,,,,,,,,
28-Dec-2024,4648.65,1020,3628.65,-1.99,Card,Mr Price,MrPRICE Cork City,Sour Patch Kids,Impulsive Food,,,,,,,,,,,,,,
28-Dec-2024,4641.19,1020,3621.19,-7.46,Card,Lidl,Lidl,Food,Food,,,,,,,,,,,,,,
28-Dec-2024,4635.26,1020,3615.26,-5.93,Card,Lidl,Lidl,"Cookies, Oreo's, Cranberry Juice",Impulsive Food,,,,,,,,,,,,,,
29-Dec-2024,4633.27,1020,3613.27,-1.99,Card,Mr Price,MrPRICE Cork City,Sour Patch Kids,Impulsive Food,,,,,,,,,,,,,,
29-Dec-2024,4622.77,1020,3602.77,-10.5,Card,Lidl,Lidl,Food,Food,,,,,,,,,,,,,,
30-Dec-2024,4620.78,1020,3600.78,-1.99,Card,Mr Price,MrPRICE Cork City,Sour Patch Kids,Impulsive Food,,,,,,,,,,,,,,
30-Dec-2024,4609.79,1020,3589.79,-10.99,Card,TK Maxx,TK Maxx,Black Belt,Clothes,,,,,,,,,,,,,,
30-Dec-2024,4599.55,1020,3579.55,-10.24,Card,Lidl,Lidl,Food,Food,,,,,,,,,,,,,,
31-Dec-2024,4597.26,1020,3577.26,-2.29,Card,Mr Price,MrPRICE Cork City,Boost Bars,Impulsive Food,,,,,,,,,,,,,,
31-Dec-2024,4583.92,1020,3563.92,-13.34,Card,Lidl,Lidl,Food,Food,,,,,,,,,,,,,,
31-Dec-2024,4583.07,1020,3563.07,-0.85,Card,Lidl,Lidl,Piri Piri,Food,,,,,,,,,,,,,,
31-Dec-2024,4576.48,1020,3556.48,-6.59,Card,Mr Price,MrPRICE Cork City,4 Pack Monster,Impulsive Food,,,,,,,,,,,,,,
1-Jan-2025,4570.48,1020,3550.48,-6.0,Card,Daybreak,Daybreak,"Oreos, Pringles",Impulsive Food,,,,,,,,,,,,,,
1-Jan-2025,4533.48,1020,3513.48,-37.0,Card,FlyeFit,FLYEfit,"Denis Membership, Owes 137",Denis,,,,,,,,,,,,,,
31-Dec-2024,4527.48,1020,3507.48,-6.0,Bank Transfer,,,Maintaining Account,BOI Fees,,,,,,,,,,,,,,
2-Jan-2025,4510.15,1020,3490.15,-17.33,Card,Tesco,Tesco Superstore,Food,Food,,,,,,,,,,,,,,
2-Jan-2025,4503.44,1020,3483.44,-6.71,Card,Lidl,Lidl,Food,Food,,,,,,,,,,,,,,
3-Jan-2025,4752.56,1020,3732.56,249.12,Bank Transfer,Voodoo,Voodoo Rooms,Wages,Income,,,,,,,,,,,,,,
3-Jan-2025,4651.09,1020,3631.09,-101.47,Card,Circle K,Circle K Polefield,"Petrol, Sour Patch Kids",Petrol,,,,,,,,,,,,,,
3-Jan-2025,4636.03,1020,3616.03,-15.06,Card,Lidl,Lidl Kanturk,"Eggs, Rashers, Bread, other stuff",Food Non-Personal,,,,,,,,,,,,,,
3-Jan-2025,4630.23,1020,3610.23,-5.8,Card,Supervalu,Twohig's SuperValu Kanturk,"Yogurt, Pepsi Max",Food Non-Personal,,,,,,,,,,,,,,
4-Jan-2025,4628.24,1020,3608.24,-1.99,Card,Mr Price,MrPRICE Cork City,Sour Patch Kids,Impulsive Food,,,,,,,,,,,,,,
4-Jan-2025,4619.32,1020,3599.32,-8.92,Card,Tesco,Tesco Superstore,"Dilutable, Flavoured Water, Oranges",Food,,,,,,,,,,,,,,
4-Jan-2025,4603.33,1020,3583.33,-15.99,Card,Chemist Warehouse,Chemist Warehouse Cornmarket,Condoms,Personal,,,,,,,,,,,,,,
5-Jan-2025,4592.9,1020,3572.9,-10.43,Card,Tesco,Tesco Superstore,Food,Food,,,,,,,,,,,,,,
1-Jan-2025,4590.4,1020,3570.4,-2.5,Card,Daybreak,Daybreak,Oreos,Impulsive Food,,,,,,,,,,,,,,
3-Jan-2025,4640.4,1070,3570.4,50.0,Cash,Mumsie,Knockskehy,Worked at home,Mumsie,,,,,,,,,,,,,,
5-Jan-2025,4630.4,1070,3560.4,-10.0,Card,Trading212,,€10 to S&P 500,Trading,,,,,,,,,,,,,,
6-Jan-2025,4616.73,1070,3546.73,-13.67,Card,Tesco,Tesco Superstore,Food,Food,,,,,,,,,,,,,,
